Date,Sentence,Found Entities,Matched Companies,Matched Tickers,Sentiment
 2020-11-12,"ok , i ’ ve seen enough . what ’ s going to happen to these guys ( mcca ##be , come ##y & amp ; the gan ##g of trea ##son ##ous thu ##gs ) ? @ sen ##jo ##hn ##ken ##ned ##y @ maria ##bar ##ti ##rom ##o @ the ##just ##iced ##ept they , and many others , got caught . do something ! ! ",['trea'],[],[],
 2020-11-30,"w 73 , 000 , 000 votes ",[],[],[],
 2020-11-22,"ank you scott , and stay tune ##d . you are terrific ",['scott'],[],[],
 2020-11-12,"y is he rush ##ing to put a demo ##cra ##t in office , especially when so many hor ##rib ##le things concerning vote ##r fraud are being revealed at the hearing going on right now . @ oa ##nn what is going on with @ doug ##duce ##y ? republic ##ans will long remember ",['doug'],[],[],
 2020-11-12,g ##ged election ! thanks ryan ,['ryan'],[],[],
 2020-11-12,ue ,[],[],[],
 2020-11-30, ’ s all about the signature ##s on the envelope ##s . why are the demo ##cra ##ts fighting so hard to hid ##e them . we will find massive numbers of fraudulent ball ##ot ##s . the signature ##s won ’ t match . fight hard republic ##ans . don ’ t let them destroy the evidence ,['hard'],[],[],
 2020-11-12,ank you ,[],[],[],
 2020-11-30, beaut ##if ##ul ,[],[],[],
 2020-11-22, true ,[],[],[],
 2020-11-22,. . and there are many such articles . rig ##ged election ,[],[],[],
 2020-11-12," did ##n ’ t stick around for the prima ##ries , either . he left way earl",[],[],[],
 2020-11-22,izona hearings on live right now on @ oa ##nn . such total corruption . so sad for our country ,['arizona'],[],[],
 2020-11-30,"w york , california , illinois . people are fle ##ein ##g , taxes and crime are going through the roof . vote trump , i will turn it around , and fast ","['new', 'york', 'california', 'illinois', 'trump']",[],[],
 2020-10-25,0 % correct ,[],[],[],
 2020-11-30,"st arrived at virtual g ##20 . was here yesterday also ( early ) , but some of the fa ##ke news media failed to report it accurately - as usual . my speech is available ( they said i did ##n ’ t make a speech ) ",[],[],[],
 2020-10-26,"her than polit ##ics , how do you lose a case where large numbers of vote ##rs , far more than you need to flip pennsylvania , are dis ##en ##fran ##chi ##sed ? vote observe ##rs throw ##n out of counting rooms . people going to vote finding out they have already voted through a fa ##ke ball ##ot - go home ","['pennsylvania', 'dis']",[],[],
 2020-11-12,nald trump calls in to arizona vote ##r fraud hearing : we ‘ re fighting back via @ bre ##it ##bar ##tn ##ew ##s . a very insp ##iri ##ng hearing . such great support from both witness ##es to election fraud and political leaders ,"['donald', 'trump', 'arizona', 'bre']",[],[],
 2020-11-22,rongly trending ( google ) since immediately after the second debate is can i change my vote ? this refers changing it to me . the answer in most states is yes . go do it . most important election of your life ,['google'],[],[],
 2020-11-22,"port : maryland gov . larry hog ##an , anti - trump hero , paid for flaw ##ed coro ##nav ##ir ##us tests from south korea via @ bre ##it ##bar ##tn ##ew ##s . this rin ##o will never make the grade . hog ##an is just as bad as the flaw ##ed tests he paid big money for ","['maryland', 'larry', 'hog', 'south', 'korea', 'bre', 'hog']",[],[],
 2020-12-01,@ larry _ ku ##dl ##ow note to @ ea ##mon ##ja ##vers @ cn ##bc . . . ,"['larry', 'ea']",[],[],
 2020-10-27,ank you ! a lot of sen ##ators and house members are very happy that i came along . think i ’ ll stick around for aw ##hil ##e ,['house'],[],[],
 2020-11-22,d ##en ’ s handler ’ s want to expand the court . this would be very bad for the usa . on top of that they don ’ t want to provide a list of who would be chosen for the court . must have a list of these radical left judge ##s ,['usa'],[],[],
 2020-11-22,t statistically possible . rig ##ged election ,[],[],[],
 2020-12-01,ly in america ,['america'],[],[],
 2020-10-27," certain swing states , there were more votes than people who voted , and in big numbers . does that not really matter ? stop ##ping poll watche ##rs , voting for unsu ##spect ##ing people , fa ##ke ball ##ot ##s and so much more . such eg ##reg ##ious conduct . we will win ",[],[],[],
 2020-12-01,agree ,[],[],[],
 2020-12-01,"ta : trump ‘ s anti - global ##ism , pro - police message wins over hispanic ##s via @ bre ##it ##bar ##tn ##ew ##s great , but we also won the election ","['trump', 'bre']",[],[],
 2020-11-23,". . fight , and i believe we will prevail ! nevertheless , in the best interest of our country , i am recommending that emi ##ly and her team do what needs to be done with regard to initial protocols , and have told my team to do the same ",['emi'],[],[],
 2020-10-27,"want to thank emi ##ly murphy at gs ##a for her stea ##df ##ast dedication and loyalty to our country . she has been har ##asse ##d , threatened , and abuse ##d – and i do not want to see this happen to her , her family , or employees of gs ##a . our case strongly continues , we will keep up the good . . ","['murphy', 'gs', 'gs']",[],[],
 2020-11-23,u ##dge is down 61 % since he went libera ##l and / or cra ##zy . heading to ob ##liv ##ion ,[],[],[],
 2020-11-23,at does gs ##a being allowed to prel ##imin ##arily work with the dem ##s have to do with continuing to pursue our various cases on what will go down as the most corrupt election in american political history ? we are moving full speed ahead . will never conce ##de to fa ##ke ball ##ot ##s & amp ; “ dominion ” ,"['gs', 'amp', 'dominion']",['dominion'],['D'],"[{'label': 'neutral', 'score': 0.9995835423469543}]"
 2020-11-23,"@ fox ##new ##s day ##time ratings have completely collapse ##d . weekend day ##time even worse . very sad to watch this happen , but they forgo ##t what made them successful , what got them there . they forgo ##t the golden goo ##se . the biggest difference between the 2016 election , and 2020 , was @ fox ##new ##s ","['fox', 'fox']","['fox', 'fox']",['FOXA'],"[{'label': 'negative', 'score': 0.998170018196106}]"
 2020-10-27,"ll : 79 percent of trump vote ##rs believe ‘ election was stol ##en ‘ via @ bre ##it ##bar ##tn ##ew ##s they are 100 % correct , but we are fighting hard . our big lawsuit , which spe ##lls out in great detail all of the ball ##ot fraud and more , will soon be filled . rig ##ged election ","['trump', 'bre']",[],[],
 2020-11-24,"report : dominion delete ##d 2 . 7 million trump votes nationwide . data analysis finds 221 , 000 pennsylvania votes switched from president trump to bid ##en . 94 ##1 , 000 trump votes delete ##d . states using dominion voting systems switched 435 , 000 votes from trump to bid ##en . ” @ chan ##el ##rio ##n @ oa ##n","['dominion', 'trump', 'pennsylvania', 'trump', 'trump', 'dominion', 'voting', 'systems', 'trump']","['dominion', 'dominion']",['D'],"[{'label': 'neutral', 'score': 0.9998490810394287}]"
 2020-11-12,il ##ade ##lp ##ih ##a must have poll ##watch ##ers ,[],[],[],
 2020-11-24,judge in nevada has ordered clark county officials to allow an inspection of the elections equipment and sealed containers used in the 2020 election by 1 : 00 p . m . tomorrow . @ richard ##gren ##ell @ adam ##la ##xa ##lt @ msc ##hl ##ap,"['nevada', 'clark', 'county', 'adam', 'msc']",[],[],
 2020-11-12,"l the fa ##ke news media wants to talk about is cov ##id , cov ##id , cov ##id . on november 4th , you won ’ t be hearing so much about it anymore . we are rounding the turn ! ! ",[],[],[],
 2020-10-27,"st see @ sean ##hann ##ity take ##down of the hor ##rib ##le , inaccurate and anything but secure dominion voting system which is used in states where tens of thousands of votes were stol ##en from us and given to bid ##en . likewise , the great @ lou ##do ##bb ##s has a confirming and powerful piece ","['sean', 'dominion']",['dominion'],['D'],"[{'label': 'neutral', 'score': 0.9585323333740234}]"
 2020-12-01, ,[],[],[],
 2020-10-27,sg ##rac ##ef ##ul ,[],[],[],
 2020-11-13,"ese states in question should immediately be put in the trump win column . bid ##en did not win , he lost by a lot ",['trump'],[],[],
 2020-11-24,"ank you randy , working hard to clean up the sten ##ch of the 2020 election ho ##ax ",['randy'],[],[],
 2020-12-01,t ##ton : 2020 election update via @ bre ##it ##bar ##tn ##ew ##,['bre'],[],[],
 2020-11-13,e you listening republic ##ans ,[],[],[],
 2020-11-24," ##ke election results in nevada , also ",['nevada'],[],[],
 2020-11-13,i ##to : ‘ reli ##gio ##us liberty is in dang ##er of becoming a second - class right ‘ via @ bre ##it ##bar ##tn ##ew ##,"['liberty', 'bre']",[],[],
 2020-11-24,possible result ,[],[],[],
 2020-12-01,"r years the dem ##s have been prea ##ching how unsafe and rig ##ged our elections have been . now they are saying what a wonderful job the trump administration did in making 2020 the most secure election ever . actually this is true , except for what the demo ##cra ##ts did . rig ##ged election ","['trump', 'administration']",[],[],
 2020-11-13,"in wisconsin , somebody has to be indefinitely confi ##ned in order to vote absent ##ee . in the past there were 20 , 000 people . this past election there were 120 , 000 . . . and republic ##ans were locked out of the vote counting process . ” @ vic ##to ##ensi ##ng @ news ##ma",['wisconsin'],[],[],
 2020-12-01, won michigan by a lot ,['michigan'],[],[],
 2020-11-13,"art ##war ##ming to see all of the tremendous support out there , especially the organic ral ##lie ##s that are spring ##ing up all over the country , including a big one on saturday in d . c . i may even try to stop by and say hello . this election was rig ##ged , from dominion all the way up & amp ; down ","['d', '.', 'c', '.', 'dominion']",['dominion'],['D'],"[{'label': 'neutral', 'score': 0.803141713142395}]"
 2020-11-24,at says it all about matt ##is . obama fired him . i should have fired him sooner . did best work after he was gone . world ’ s most over ##rated general ,"['matt', 'obama']",[],[],
 2020-12-01, something @ brian ##ke ##mp ##ga . you allowed your state to be sca ##mme ##d . we must check signature ##s and count signed envelope ##s against ball ##ot ##s . then call off election . it won ’ t be needed . we will all win ,['ball'],['ball'],['BALL'],"[{'label': 'neutral', 'score': 0.9998278617858887}]"
 2020-11-13,w it is learned that the hor ##ren ##do ##us dominion voting system was used in arizona ( and big in nevada ) . no wonder the result was a very close loss ,"['dominion', 'system', 'arizona', 'nevada']",['dominion'],['D'],"[{'label': 'negative', 'score': 0.9936568140983582}]"
 2020-11-24,"the president was right when he said get the kids back in school — now dr . fauc ##i says , ' you know what , i ' m looking at the data — the kids should be in school . ' "" @ kil ##mea ##d","['fauc', '##i']",[],[],
 2020-12-01,ll be having a press conference from the rose garden in 15 minutes ,"['rose', 'garden']",[],[],
 2020-11-13,"member , the gs ##a has been terrific , and emi ##ly murphy has done a great job , but the gs ##a does not determine who the next president of the united states will be ","['gs', 'murphy', 'gs', 'united', 'states']",[],[],
 2020-12-01,@ the ##just ##iced ##ep,[],[],[],
 2020-11-13," behalf of the entire trump family , i want to wish every american a healthy and happy thanksgiving ! today we gathered in the rose garden to continue a belo ##ved annual trad ##ition : the official presidential par ##don of a very fortunate thanksgiving turkey . . . ","['trump', 'rose', 'garden', 'turkey']",[],[],
 2020-11-24,erica first ! ! ,"['america', 'first']",[],[],
 2020-10-27,"e real poll ##s are now saying that i am winning ! biggest ( and most exciting ) ral ##lie ##s ever . ras ##mus ##sen , 53 % national ",['ras'],[],[],
 2020-11-24,victor joe ##cks : clark county election officials accepted my signature — on 8 ball ##ot envelope ##s ,"['victor', 'joe', 'clark', 'county']",[],[],
 2020-11-24,ld ##case ##jo ##e ,[],[],[],
 2020-10-27,. . this could also be very helpful to @ send ##avi ##dp ##er ##due and @ sen ##ator ##lo ##eff ##ler . why is he afr ##aid of stac ##ey abra ##ms ? we don ’ t need the ball ##ot ##s — we only need the signed envelope ##s ,['abra'],[],[],
 2020-11-13,days ! ! ,[],[],[],
 2020-05-12,pe everybody is watching @ oa ##nn right now . other media afr ##aid to show . people are coming forward like never before . large truck carrying hundreds of thousands of fraudulent ( fa ##ke ) ball ##ot ##s to a voting center ? terribl ##e - save america ,['america'],[],[],
